,agent,patient,word_start_char,word_end_char,classification,article_uri
519,TheAssociationofZoosandAquariums,the findings,736,739,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
520,TheAssociationofZoosandAquariums,the findings,740,746,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
521,TheAssociationofZoosandAquariums,the findings,747,765,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
522,TheAssociationofZoosandAquariums,the findings,766,777,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
523,TheAssociationofZoosandAquariums,the findings,778,780,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
524,TheAssociationofZoosandAquariums,the findings,781,785,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
525,TheAssociationofZoosandAquariums,the findings,786,789,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
526,TheAssociationofZoosandAquariums,the findings,790,799,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
527,TheAssociationofZoosandAquariums,the findings,800,810,True,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
528,TheAssociationofZoosandAquariums,the findings,811,814,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
529,TheAssociationofZoosandAquariums,the findings,815,824,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
530,TheAssociationofZoosandAquariums,the findings,825,828,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
531,TheAssociationofZoosandAquariums,the findings,829,843,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
532,TheAssociationofZoosandAquariums,the findings,844,850,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
533,TheAssociationofZoosandAquariums,the findings,851,855,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
534,TheAssociationofZoosandAquariums,the findings,856,865,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
535,TheAssociationofZoosandAquariums,the findings,866,869,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
536,TheAssociationofZoosandAquariums,the findings,870,882,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
537,TheAssociationofZoosandAquariums,the findings,883,886,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
538,TheAssociationofZoosandAquariums,the findings,887,897,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
539,TheAssociationofZoosandAquariums,the findings,898,902,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
540,TheAssociationofZoosandAquariums,the findings,903,909,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
541,TheAssociationofZoosandAquariums,the findings,910,919,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
542,TheAssociationofZoosandAquariums,the findings,920,923,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
543,TheAssociationofZoosandAquariums,the findings,924,932,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
544,TheAssociationofZoosandAquariums,the findings,933,935,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
545,TheAssociationofZoosandAquariums,the findings,936,945,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
546,TheAssociationofZoosandAquariums,the findings,946,961,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
547,TheAssociationofZoosandAquariums,the findings,962,966,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
548,TheAssociationofZoosandAquariums,the findings,967,973,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
549,TheAssociationofZoosandAquariums,the findings,974,978,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
550,TheAssociationofZoosandAquariums,the findings,979,981,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
551,TheAssociationofZoosandAquariums,the findings,982,985,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
552,TheAssociationofZoosandAquariums,the findings,986,989,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
553,TheAssociationofZoosandAquariums,the findings,990,998,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
554,TheAssociationofZoosandAquariums,the findings,999,1002,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
555,TheAssociationofZoosandAquariums,the findings,1003,1007,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
556,TheAssociationofZoosandAquariums,the findings,1008,1012,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
557,TheAssociationofZoosandAquariums,the findings,1013,1022,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
558,TheAssociationofZoosandAquariums,the findings,1023,1027,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
559,TheAssociationofZoosandAquariums,the findings,1028,1035,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
560,TheAssociationofZoosandAquariums,the findings,1036,1040,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
561,TheAssociationofZoosandAquariums,the findings,1041,1044,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
562,TheAssociationofZoosandAquariums,the findings,1045,1047,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
563,TheAssociationofZoosandAquariums,the findings,1048,1051,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
564,TheAssociationofZoosandAquariums,the findings,1052,1057,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
565,TheAssociationofZoosandAquariums,the findings,1058,1060,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
566,TheAssociationofZoosandAquariums,the findings,1061,1067,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
567,TheAssociationofZoosandAquariums,the findings,1068,1073,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
568,TheAssociationofZoosandAquariums,the findings,1074,1077,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
569,TheAssociationofZoosandAquariums,the findings,1078,1083,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
570,TheAssociationofZoosandAquariums,the findings,1084,1095,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
571,TheAssociationofZoosandAquariums,the findings,1096,1098,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
572,TheAssociationofZoosandAquariums,the findings,1099,1104,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
573,TheAssociationofZoosandAquariums,the findings,1105,1109,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
574,TheAssociationofZoosandAquariums,the findings,1110,1114,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
575,TheAssociationofZoosandAquariums,the findings,1115,1119,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
576,TheAssociationofZoosandAquariums,the findings,1120,1129,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
577,TheAssociationofZoosandAquariums,the findings,1130,1134,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
578,TheAssociationofZoosandAquariums,the findings,1135,1144,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
579,TheAssociationofZoosandAquariums,the findings,1145,1148,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
580,TheAssociationofZoosandAquariums,the findings,1149,1157,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
581,TheAssociationofZoosandAquariums,the findings,1158,1161,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
582,TheAssociationofZoosandAquariums,the findings,1162,1167,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
583,TheAssociationofZoosandAquariums,the findings,1168,1170,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
584,TheAssociationofZoosandAquariums,the findings,1171,1174,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
585,TheAssociationofZoosandAquariums,the findings,1175,1179,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
586,TheAssociationofZoosandAquariums,the findings,1180,1182,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
587,TheAssociationofZoosandAquariums,the findings,1183,1186,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
588,TheAssociationofZoosandAquariums,the findings,1187,1193,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
589,TheAssociationofZoosandAquariums,the findings,1194,1207,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
590,TheAssociationofZoosandAquariums,the findings,1208,1219,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
591,TheAssociationofZoosandAquariums,the findings,1220,1223,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
592,TheAssociationofZoosandAquariums,the findings,1224,1227,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
593,TheAssociationofZoosandAquariums,the findings,1228,1234,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
594,TheAssociationofZoosandAquariums,the findings,1235,1239,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
595,TheAssociationofZoosandAquariums,the findings,1240,1244,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
596,TheAssociationofZoosandAquariums,the findings,1245,1258,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
597,TheAssociationofZoosandAquariums,the findings,1259,1268,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
598,TheAssociationofZoosandAquariums,the findings,1269,1272,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
599,TheAssociationofZoosandAquariums,the findings,1273,1278,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
600,TheAssociationofZoosandAquariums,the findings,1279,1286,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
601,TheAssociationofZoosandAquariums,the findings,1287,1290,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
602,TheAssociationofZoosandAquariums,the findings,1291,1294,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
603,TheAssociationofZoosandAquariums,the findings,1295,1305,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
604,TheAssociationofZoosandAquariums,the findings,1306,1308,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
605,TheAssociationofZoosandAquariums,the findings,1309,1316,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
606,TheAssociationofZoosandAquariums,the findings,1317,1319,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
607,TheAssociationofZoosandAquariums,the findings,1320,1327,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
608,TheAssociationofZoosandAquariums,the findings,1328,1331,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
609,TheAssociationofZoosandAquariums,the findings,1332,1335,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
610,TheAssociationofZoosandAquariums,the findings,1336,1346,False,"http://en.wikinews.org/wiki/Zoo_elephants_live_shorter_lives_than_their_wild_counterparts,_report_warns"
